id,projeto,campanha,comunidade,comunidade_id,id_mensagem,texto_preview,tipo,data_evento,remetente_nome,remetente_id,responsavel_nome,created_at
873,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5699CB37A80198BECB79127D06BDD9D,"Eita, que a semana já começou fervendo! 🔥

Sei que vocês passaram o domingo descansando a mente, mas já estavam era com saudade de uma agitação, não estavam? Pois se preparem que o Mobiliza aqui não brinca em serviço: *é missão tripla pra começar a semana com todo o gás*! haha.

A oposição tá querendo montar um circo com essa história de CPI, mas a gente sabe que o foco é um só: travar quem tá trabalhando. Vamos invadir as redes e mostrar que o Recife não tem tempo pra picuinha!",mensagem simples,2026-03-02 17:10:23.979+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
874,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A56CE2C2CE28F741F4E513922AA1EDFA,Parceria e empenho que transformam a cidade. Ocupando os espaços com a verdade! 💛🚀,mensagem simples,2026-04-02 09:04:35.853+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
875,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A56F8CA4B3018378BF5EF9CD2B8BC0A2,"*Posso contar com você comentando nas 5 missões que já rolaram hoje?*

Assim que finalizar as cinco, reage aqui com um 💛, combinado?",mensagem simples,2026-03-03 13:24:30.249+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
876,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A56FC236C940483646C45D94519AB798,Agora é pra frente de verdade 🚀,mensagem simples,2026-03-20 16:50:54.45+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
877,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A57057574B64BFC9047F69CEE3DA49D5,"Bom dia, Lideranças! 💛

Importante distribuirmos isso pelas nossas páginas e blogs parceiros pelo interior, beleza?

Vamos nessa! 🚀",mensagem simples,2026-03-12 09:55:08.997+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
878,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A572A671E6842B39689C8CB590405049,(Mensagem de mídia sem texto),mensagem simples,2026-03-12 10:41:58.308+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
879,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A578B922188A02C74BFD77F2E5063DA1,(Mensagem de mídia sem texto),mensagem simples,2026-03-29 12:18:14.718+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
880,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A57A58646B44200C725EACF540FA10A6,"Finalmente Pernambuco vai ter governador que faz de verdade! Voto onde, João? 💛💛",mensagem simples,2026-03-24 17:40:28.455+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
881,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A57AD68F1D671206A306867244E8DFDA,"Quando não tem argumento, sobra mentira. O povo de Pernambuco não é bobo 💛💛",mensagem simples,2026-04-04 13:11:05.449+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
882,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A57C114F98330BB913B8A7E8C1967713,"*""EU TO PRONTO PRA SER GOVERNADOR DE PERNAMBUCO!""*
Missão: https://engaja.pro/missaope7-20-03

Bora! @all",mensagem simples,2026-03-20 16:50:40.34+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
883,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A57DC11663600D555DECC7845993EFD1,"Cadê a turma on por aqui? 👀

Passando neste fim de domingo com mais um vídeo lindo! 🥺

Como é que fica o coração e a energia depois disso, hein? 🚀

Bora *COMPARTILHAR GERAL* por todo canto, bora? 💛💛",mensagem simples,2026-03-29 20:52:15.572+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
884,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A57EF87A63A45050E07AD8591194BFB4,"Bora pro Governo logo, João, trabalhar que o povo de Pernambuco tá te esperando 🚀💛💛",mensagem simples,2026-03-24 17:39:50.186+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
885,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A580999205BDA63D34D50000789BDCC9,(Mensagem de mídia sem texto),mensagem simples,2026-03-12 19:19:12.87+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
886,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A581A03DC8260DAFA8E2D5C3495A5088,Confiança total! Vamos juntos 🚀💛,mensagem simples,2026-03-20 16:51:43.404+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
887,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A581E1D8AD7ACDBD0141642B76B23FCD,"*Pernambuco, escuta esse grito!* João Campos acabou de avisar que a missão agora é com o estado todo. O vídeo tá emocionante demais, a cara da esperança que a gente tava precisando. Vê aí e me diz se não dá um orgulho danado? *Vamos fazer esse vídeo chegar em cada canto de PE hoje!* 🗣️✨",mensagem simples,2026-03-20 16:50:30.899+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
888,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A58470C643F3EA4C67A1C5F379EAA28F,(Mensagem de mídia sem texto),mensagem simples,2026-04-08 10:40:47.257+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
889,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A588E8572D87B92B66D7DD09DFD662CF,"Bora pro Governo logo, João, trabalhar que o povo de Pernambuco tá te esperando 🚀💛💛",mensagem simples,2026-03-24 17:40:24.771+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
890,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A58C9259CC2EA94C92E3B9E1C92C7F0C,É sinal que tão desesperados. Quem tá perdendo inventa história 🚀💛,mensagem simples,2026-04-04 13:11:06.785+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
891,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A58DD52198083012FD8F6B151240E033,"Vem, João! Chegou a tua hora, a nossa hora, viva Pernambuco! 💛💛",mensagem simples,2026-03-20 07:40:15.265+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
892,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A58E9AC2C9C58CE82590736E54645291,Aqui vai algumas sugestões de comentários para você adaptar do seu jeito:,mensagem simples,2026-03-24 17:40:23.439+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
893,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A58FF88A01A001F058FEF293FFD14BF8,Bom dia! 💛,mensagem simples,2026-04-17 08:03:38.486+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
894,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A592B4D222251CAE3D6F0FD883C873D0,"Bora decolar também, Pernambuco. Tá chegando a hora! 💛🚀",mensagem simples,2026-03-30 06:57:05.087+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
895,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A593616064BA269671EB41FB30FCD644,https://veronoticias.com/politica/exclusivo-pf-abre-inquerito-sobre-gabinete-do-odio-ligado-a-raquel-lyra/,mensagem simples,2026-04-10 14:45:20.572+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
896,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A595B3BFA922D3E9D42BA6CE43867855,(Mensagem de mídia sem texto),mensagem simples,2026-04-06 15:53:44.947+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
897,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A59A29C5E4228250F22CD91011FC5C58,"Bom dia, meu povo! Quintou com missão por aqui. 💛

João segue focado em *entregar trabalho e cuidar de gente*. É a prova de que Recife está em *boas mãos* e que Pernambuco merece esse mesmo nível de compromisso logo ali na frente. 💛🚀

🚨*LINK DA MISSÃO:*  https://engaja.pro/missaope1-02-04",mensagem simples,2026-04-02 09:05:01.718+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
898,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A59A9E618735A41165FCEF34B98F6B79,Trabalho que a gente vê e sente no dia a dia. Recife não para! 🚀,mensagem simples,2026-04-02 09:05:25.989+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
899,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A59B95063CBAC8C8620556C5B7F90ABF,*Sugestões de comentários:*,mensagem simples,2026-03-20 07:40:48.43+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
900,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A59D539C625334C6E77F687A9CA75957,"Reclamação legítima e tem contexto: o governo contratou empresa ficha suja, sem licitação, pra cuidar justamente disso. A escola não tá assim por acidente...",mensagem simples,2026-03-14 17:24:48.786+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
901,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A59DFA2CC19FFCEB6FD4DB318956EEAA,"Finalmente Pernambuco vai ter governador que faz de verdade! Voto onde, João? 💛💛",mensagem simples,2026-03-24 17:39:51.631+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
902,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A59FCB985824003F6FFEEEAE6559F560,É primeiro turno! 💛🚀,mensagem simples,2026-04-16 13:15:08.573+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
903,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5A16583694DB992614EDB1F8B57BAF4,Aqui vai algumas sugestões de comentários para você adaptar do seu jeito:,mensagem simples,2026-03-24 17:39:43.372+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
904,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5A16B825004712444752A594FFC8656,Bora fazer Pernambuco voltar a ser referência 💛,mensagem simples,2026-03-20 16:51:42.055+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
905,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5A6BBE47F1F42AA11AADD6382D11460,"*Dá um pulinho lá, vamos mostrar esse trabalho lindo! Deixa um elogio ou só um emoji de coração. 💛🚀*

🟡Missão 1: https://engaja.pro/missaope1-20-03
🟡Missão 2: https://engaja.pro/missaope2-20-03
🟡Missão 3: https://engaja.pro/missaope3-20-03

@all",mensagem simples,2026-03-20 13:50:23.841+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
906,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5A6D6C8DCF61694A73E5067595DFEA9,"*MISSÃO DO DIA:*
*Vamos com tudo nos comentários*, espalhando essa energia e fortalecendo a mensagem.

*Clica no link:* https://engaja.pro/missaope01-30-03

Capricha, interage e chama mais gente! *Bora, Mobilizar!*💛🚀",mensagem simples,2026-03-30 06:55:45.739+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
907,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5A84BD72C5D5D82CCCD01B646FCDB8B,"*MISSÃO TRIPLA PRA COMEÇAR O DIA COM TUDO*💪

Hoje é dia de fazer barulho do jeito certo: presença, apoio e comentário amarelo dominando tudo. 👇

*Se liga nas missões:*
🟡Missão 1: https://engaja.pro/missaope1-20-03
🟡Missão 2: https://engaja.pro/missaope3-20-03
🟡Missão 3: https://engaja.pro/missaope3-20-03",mensagem simples,2026-03-20 07:40:40.039+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
908,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5A94BE69BE8EE18A079AE78F7BB887F,João governador pra terminar o que Eduardo começou 💛,mensagem simples,2026-03-20 07:40:10.474+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
909,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5A9A97969BF68B55BECF57BA3942F3F,Tenho nem roupa ir pra votar num governador desse! Vamos João! 💛💛💛💛,mensagem simples,2026-03-20 07:40:13.574+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
910,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5AA69B739924AFBF44E3D2630377877,(Mensagem de mídia sem texto),mensagem simples,2026-04-06 15:53:41.394+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
911,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5AAD30241B48C58FBA122F7BC1DD244,"Isso aí tem nome: #RaquelãoDaEducação. R$ 160 milhões gastos em ""manutenção"" escolar e olha como a escola tá. Alguém precisa responder por isso.",mensagem simples,2026-03-14 17:25:53.238+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
912,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5AC468ABE1A9EED66C327306BA8B3EB,Tenho nem roupa ir pra votar num governador desse! Vamos João! 💛💛💛💛,mensagem simples,2026-03-20 07:41:21.617+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
913,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5ACF7086056536DBCF8EB20F92325F8,"Gente, dei um pulo nos comentários dos posts agora e vi que a turma do desagrado já bateu o ponto hoje. Ô desespero, visse! *Bora lá mostrar quem é que manda e que faz a diferença de verdade?*",mensagem simples,2026-03-20 13:49:49.858+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
914,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5AD43D02BADCFBE8D044E31BA2C1B97,"*MISSÃO TRIPLA!*
Turma, *é pra entrar nos 3 links, comentar com vontade e curtir os comentários dos nossos companheiros.* Não deixa a narrativa da galera do contra crescer não!

ONDE A GENTE VAI AGIR *(Simbora comentar!)*:
🔗 https://engaja.pro/pemissao1-02-03
🔗 https://engaja.pro/pemissao2-02-03
🔗 https://engaja.pro/pemissao3-02-03",mensagem simples,2026-03-02 17:09:53.289+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
915,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5AD8951E1B4977D849E16EDEC25188F,*Sugestões de comentário:*,mensagem simples,2026-03-14 17:25:47.949+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
916,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,A5AE8FDED72D8B15C8EAD9447D5818AD,(Mensagem de mídia sem texto),mensagem simples,2026-04-02 11:46:51.268+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
917,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5B01AE91A42A09CED7C5A6140A49DB6,"Bom dia, meu povo!!!! Hoje o dia promete.

Enquanto tem gente do outro lado presa em narrativa e ataque, a gente tá aqui vendo história sendo construída de verdade. 💛

É engraçado… eles tentam diminuir, inventar, bater e a resposta vem em forma de trabalho, legado e futuro.

*O vídeo saiu, o movimento começou e Pernambuco já entendeu o recado.* Quem tem entrega mostra. Quem não tem… fala.",mensagem simples,2026-03-20 07:40:37.291+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
918,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5B05CCA38170859EF5BC92DD1477CE0,Tá chegando a hora… Pernambuco já sente que meu governador tá chegando! 💛🚀,mensagem simples,2026-03-30 06:57:00.748+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
919,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5B10F1F9BAD4095468BD0FBE420A7BF,"Boa tarde, @all! 💛

Hoje a missão é importante. O vídeo mostra claramente que quando começam a inventar mentira, é porque o trabalho de verdade tá incomodando.

Quem tem entrega não precisa atacar, e isso só reforça que estamos no caminho certo. 🚀",mensagem simples,2026-04-04 13:10:49.837+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
920,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5B18C6CED2560AFB5AC5FF4B3D85CA9,"*Sugestão de comentários, para você se inspirar:*",mensagem simples,2026-04-04 13:10:10.008+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
921,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5B5EFAD1B37605FAAE53C5F7A295918,Agora é Pernambuco todo! 💛,mensagem simples,2026-03-20 16:21:48.973+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
922,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5B78D41BEAC9E28D60259E997FCAF58,"🚨 *MISSÃO DUPLA NA ÁREA* 🚨 
🔗 Link 01: https://engaja.pro/missao-pe1-24-03
🔗 Link 02: https://engaja.pro/missao-pe-2-24-03

Fala, turma! 🚀 
Nosso prefeito deu o papo reto sobre como se faz política com maturidade e respeito aos ritos! 🫡 
Bora mostrar que Pernambuco tá vendo a diferença entre quem constrói com harmonia e quem só faz barulho?",mensagem simples,2026-03-24 17:39:35.07+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
923,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5B86C1CE45F39519A0BB6D87E8462EA,Vamos mostrar que a gente tem gente de verdade *comentando e compartilhando muito* o que realmente importa: o avanço da nossa cidade. @all,mensagem simples,2026-04-02 09:04:17.002+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
924,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5B9E5E3FD78FF58816F634206BEE431,*#MEUGOVERNADOR*💛💛💛,mensagem simples,2026-03-20 07:40:12.429+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
925,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5B9F060E8732BD5C934084BDEDD2E23,O governo assinou contrato suspeito de R$ 160 milhões pra manutenção de escolas públicas em Pernambuco. O resultado tá aí... #RaquelãoDaEducação,mensagem simples,2026-03-14 17:24:50.896+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
926,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5BB6015D697C1B7F392CE484ED44F86,Bom dia! 💛🚀,mensagem simples,2026-04-09 07:45:12.654+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
927,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,A5BBC0D42A33F4D52AFCF5EF8A60C278,É sinal que tão desesperados. Quem tá perdendo inventa história 🚀💛,mensagem simples,2026-04-04 13:10:18.839+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
928,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,A5BC6F11C0FB9F078441B228C1191865,"Segura, Pernambuco… porque meu governador tá chegando! 💛🚀",mensagem simples,2026-03-30 06:57:03.591+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
